timestamp,anchor,mac,rssi,true_x,true_y
1785929976111,ANCHOR_03,52:06:26:03:01:DA,-94,2.715,0.100
1785929976226,ANCHOR_02,52:06:26:03:01:DA,-86,2.715,0.100
1785929976244,ANCHOR_02,52:06:26:03:01:DA,-86,2.715,0.100
1785929976268,ANCHOR_03,52:06:26:03:01:DA,-94,2.715,0.100
1785929976422,ANCHOR_01,52:06:26:03:01:DA,-87,2.715,0.100
1785929976425,ANCHOR_02,52:06:26:03:01:DA,-86,2.715,0.100
1785929976525,ANCHOR_01,52:06:26:03:01:DA,-88,2.715,0.100
1785929976631,ANCHOR_03,52:06:26:03:01:DA,-93,2.715,0.100
1785929976966,ANCHOR_03,52:06:26:03:01:DA,-94,2.715,0.100
1785929977144,ANCHOR_01,52:06:26:03:01:DA,-87,2.715,0.100
1785929977146,ANCHOR_02,52:06:26:03:01:DA,-86,2.715,0.100
1785929977229,ANCHOR_03,52:06:26:03:01:DA,-94,2.715,0.100
1785929977335,ANCHOR_02,52:06:26:03:01:DA,-86,2.715,0.100
1785929977479,ANCHOR_01,52:06:26:03:01:DA,-88,2.715,0.100
1785929977758,ANCHOR_02,52:06:26:03:01:DA,-86,2.715,0.100
1785929977809,ANCHOR_03,52:06:26:03:01:DA,-95,2.715,0.100
1785929977917,ANCHOR_01,52:06:26:03:01:DA,-87,2.715,0.100
1785929978004,ANCHOR_03,52:06:26:03:01:DA,-94,2.715,0.100
1785929978044,ANCHOR_01,52:06:26:03:01:DA,-88,2.715,0.100
1785929978087,ANCHOR_02,52:06:26:03:01:DA,-84,2.715,0.100
1785929978196,ANCHOR_02,52:06:26:03:01:DA,-86,2.715,0.100
1785929978235,ANCHOR_01,52:06:26:03:01:DA,-87,2.715,0.100
1785929978306,ANCHOR_03,52:06:26:03:01:DA,-93,2.715,0.100
1785929978412,ANCHOR_03,52:06:26:03:01:DA,-94,2.715,0.100
1785929981161,ANCHOR_01,52:06:26:03:01:DA,-88,2.715,0.100
1785929981199,ANCHOR_02,52:06:26:03:01:DA,-86,2.715,0.100
1785929981301,ANCHOR_03,52:06:26:03:01:DA,-94,2.715,0.100
1785929990701,ANCHOR_01,52:06:26:03:01:DA,-87,2.715,0.100
1785929991565,ANCHOR_02,52:06:26:03:01:DA,-86,2.715,0.100
1785929995867,ANCHOR_01,52:06:26:03:01:DA,-88,2.715,0.100
1785929996153,ANCHOR_01,52:06:26:03:01:DA,-87,2.715,0.100
1785929996137,ANCHOR_02,52:06:26:03:01:DA,-86,2.715,0.100
1785929996204,ANCHOR_02,52:06:26:03:01:DA,-86,2.715,0.100
1785929996207,ANCHOR_03,52:06:26:03:01:DA,-94,2.715,0.100
1785929996206,ANCHOR_01,52:06:26:03:01:DA,-87,2.715,0.100
1785929996216,ANCHOR_02,52:06:26:03:01:DA,-86,2.715,0.100
1785929996216,ANCHOR_02,52:06:26:03:01:DA,-85,2.715,0.100
1785929996398,ANCHOR_01,52:06:26:03:01:DA,-87,2.715,0.100
1785929996545,ANCHOR_03,52:06:26:03:01:DA,-94,2.715,0.100
1785929996613,ANCHOR_03,52:06:26:03:01:DA,-94,2.715,0.100
1785929996616,ANCHOR_03,52:06:26:03:01:DA,-94,2.715,0.100
1785929996633,ANCHOR_01,52:06:26:03:01:DA,-88,2.715,0.100
1785929996754,ANCHOR_03,52:06:26:03:01:DA,-95,2.715,0.100
1785929996772,ANCHOR_01,52:06:26:03:01:DA,-87,2.715,0.100
1785929996876,ANCHOR_01,52:06:26:03:01:DA,-87,2.715,0.100
1785929996937,ANCHOR_02,52:06:26:03:01:DA,-86,2.715,0.100
1785929996945,ANCHOR_01,52:06:26:03:01:DA,-87,2.715,0.100
1785929997260,ANCHOR_03,52:06:26:03:01:DA,-94,2.715,0.100
1785929997541,ANCHOR_02,52:06:26:03:01:DA,-86,2.715,0.100
1785929997702,ANCHOR_02,52:06:26:03:01:DA,-86,2.715,0.100
1785929997772,ANCHOR_02,52:06:26:03:01:DA,-86,2.715,0.100
1785929997943,ANCHOR_03,52:06:26:03:01:DA,-93,2.715,0.100
1785929998046,ANCHOR_01,52:06:26:03:01:DA,-88,2.715,0.100
1785929998122,ANCHOR_01,52:06:26:03:01:DA,-88,2.715,0.100
1785929998524,ANCHOR_03,52:06:26:03:01:DA,-94,2.715,0.100
1785929998571,ANCHOR_03,52:06:26:03:01:DA,-94,2.715,0.100
1785929998718,ANCHOR_02,52:06:26:03:01:DA,-86,2.715,0.100
1785929998795,ANCHOR_02,52:06:26:03:01:DA,-86,2.715,0.100
1785929998881,ANCHOR_01,52:06:26:03:01:DA,-88,2.715,0.100
1785929998881,ANCHOR_02,52:06:26:03:01:DA,-86,2.715,0.100
1785929999035,ANCHOR_03,52:06:26:03:01:DA,-94,2.715,0.100
1785929999053,ANCHOR_02,52:06:26:03:01:DA,-85,2.715,0.100
1785929999087,ANCHOR_01,52:06:26:03:01:DA,-88,2.715,0.100
1785929999226,ANCHOR_03,52:06:26:03:01:DA,-93,2.715,0.100
1785930002049,ANCHOR_02,52:06:26:03:01:DA,-85,2.715,0.100
1785930002104,ANCHOR_03,52:06:26:03:01:DA,-94,2.715,0.100
1785930002203,ANCHOR_01,52:06:26:03:01:DA,-87,2.715,0.100
1785930002226,ANCHOR_03,52:06:26:03:01:DA,-94,2.715,0.100
1785930015425,ANCHOR_02,52:06:26:03:01:DA,-85,2.715,0.100
1785930016087,ANCHOR_01,52:06:26:03:01:DA,-88,2.715,0.100
1785930016487,ANCHOR_03,52:06:26:03:01:DA,-94,2.715,0.100
1785930016489,ANCHOR_02,52:06:26:03:01:DA,-86,2.715,0.100
1785930016644,ANCHOR_01,52:06:26:03:01:DA,-88,2.715,0.100
1785930016813,ANCHOR_03,52:06:26:03:01:DA,-93,2.715,0.100
1785930016830,ANCHOR_02,52:06:26:03:01:DA,-86,2.715,0.100
1785930017098,ANCHOR_01,52:06:26:03:01:DA,-88,2.715,0.100
1785930017098,ANCHOR_01,52:06:26:03:01:DA,-88,2.715,0.100
1785930017179,ANCHOR_03,52:06:26:03:01:DA,-94,2.715,0.100
1785930017181,ANCHOR_02,52:06:26:03:01:DA,-85,2.715,0.100
1785930017248,ANCHOR_02,52:06:26:03:01:DA,-86,2.715,0.100
1785930017247,ANCHOR_01,52:06:26:03:01:DA,-87,2.715,0.100
1785930017259,ANCHOR_03,52:06:26:03:01:DA,-94,2.715,0.100
1785931278287,ANCHOR_01,52:06:26:03:01:DA,-88,2.715,0.100
1785931278325,ANCHOR_03,52:06:26:03:01:DA,-94,2.715,0.100
1785931278339,ANCHOR_02,52:06:26:03:01:DA,-85,2.715,0.100
1785931278379,ANCHOR_01,52:06:26:03:01:DA,-87,2.715,0.100
1785931278415,ANCHOR_02,52:06:26:03:01:DA,-85,2.715,0.100
1785931278435,ANCHOR_03,52:06:26:03:01:DA,-93,2.715,0.100
1785931278568,ANCHOR_02,52:06:26:03:01:DA,-86,2.715,0.100
1785931278544,ANCHOR_01,52:06:26:03:01:DA,-87,2.715,0.100
1785931278641,ANCHOR_03,52:06:26:03:01:DA,-94,2.715,0.100
1785931278842,ANCHOR_01,52:06:26:03:01:DA,-88,2.715,0.100
1785931278897,ANCHOR_03,52:06:26:03:01:DA,-93,2.715,0.100
1785931279063,ANCHOR_02,52:06:26:03:01:DA,-86,2.715,0.100
1785931279092,ANCHOR_01,52:06:26:03:01:DA,-87,2.715,0.100
1785931279098,ANCHOR_02,52:06:26:03:01:DA,-86,2.715,0.100
1785931279103,ANCHOR_03,52:06:26:03:01:DA,-95,2.715,0.100
1785931279997,ANCHOR_01,52:06:26:03:01:DA,-87,2.715,0.100
1785931280009,ANCHOR_03,52:06:26:03:01:DA,-94,2.715,0.100
1785931280019,ANCHOR_02,52:06:26:03:01:DA,-85,2.715,0.100
1785931280775,ANCHOR_02,52:06:26:03:01:DA,-85,2.715,0.100
1785931280771,ANCHOR_01,52:06:26:03:01:DA,-88,2.715,0.100
1785931280780,ANCHOR_03,52:06:26:03:01:DA,-95,2.715,0.100
1785931318193,ANCHOR_01,52:06:26:03:01:DA,-90,3.200,2.000
1785931318209,ANCHOR_03,52:06:26:03:01:DA,-89,3.200,2.000
1785931318200,ANCHOR_02,52:06:26:03:01:DA,-86,3.200,2.000
1785931320726,ANCHOR_01,52:06:26:03:01:DA,-91,3.200,2.000
1785931320741,ANCHOR_02,52:06:26:03:01:DA,-87,3.200,2.000
1785931320773,ANCHOR_03,52:06:26:03:01:DA,-89,3.200,2.000
1785931321097,ANCHOR_03,52:06:26:03:01:DA,-88,3.200,2.000
1785931321272,ANCHOR_01,52:06:26:03:01:DA,-90,3.200,2.000
1785931321353,ANCHOR_02,52:06:26:03:01:DA,-87,3.200,2.000
1785931321472,ANCHOR_01,52:06:26:03:01:DA,-90,3.200,2.000
1785931321543,ANCHOR_02,52:06:26:03:01:DA,-88,3.200,2.000
1785931321588,ANCHOR_03,52:06:26:03:01:DA,-89,3.200,2.000
1785931321697,ANCHOR_03,52:06:26:03:01:DA,-88,3.200,2.000
1785931321844,ANCHOR_02,52:06:26:03:01:DA,-87,3.200,2.000
1785931321986,ANCHOR_01,52:06:26:03:01:DA,-91,3.200,2.000
1785931322025,ANCHOR_01,52:06:26:03:01:DA,-91,3.200,2.000
1785931322075,ANCHOR_02,52:06:26:03:01:DA,-88,3.200,2.000
1785931322101,ANCHOR_03,52:06:26:03:01:DA,-89,3.200,2.000
1785931322123,ANCHOR_03,52:06:26:03:01:DA,-89,3.200,2.000
1785931322204,ANCHOR_01,52:06:26:03:01:DA,-92,3.200,2.000
1785931322262,ANCHOR_02,52:06:26:03:01:DA,-87,3.200,2.000
1785931322295,ANCHOR_03,52:06:26:03:01:DA,-89,3.200,2.000
1785931322351,ANCHOR_02,52:06:26:03:01:DA,-87,3.200,2.000
1785931322373,ANCHOR_01,52:06:26:03:01:DA,-91,3.200,2.000
1785931322435,ANCHOR_03,52:06:26:03:01:DA,-89,3.200,2.000
1785931322474,ANCHOR_02,52:06:26:03:01:DA,-87,3.200,2.000
1785931322501,ANCHOR_01,52:06:26:03:01:DA,-91,3.200,2.000
1785931322553,ANCHOR_02,52:06:26:03:01:DA,-87,3.200,2.000
1785931322602,ANCHOR_01,52:06:26:03:01:DA,-90,3.200,2.000
1785931322658,ANCHOR_03,52:06:26:03:01:DA,-89,3.200,2.000
1785931322687,ANCHOR_03,52:06:26:03:01:DA,-90,3.200,2.000
1785931322732,ANCHOR_02,52:06:26:03:01:DA,-88,3.200,2.000
1785931322770,ANCHOR_01,52:06:26:03:01:DA,-91,3.200,2.000
1785931322802,ANCHOR_01,52:06:26:03:01:DA,-91,3.200,2.000
1785931322847,ANCHOR_03,52:06:26:03:01:DA,-89,3.200,2.000
1785931322882,ANCHOR_02,52:06:26:03:01:DA,-87,3.200,2.000
1785931322920,ANCHOR_03,52:06:26:03:01:DA,-89,3.200,2.000
1785931322957,ANCHOR_01,52:06:26:03:01:DA,-91,3.200,2.000
1785931322978,ANCHOR_02,52:06:26:03:01:DA,-88,3.200,2.000
1785931323041,ANCHOR_01,52:06:26:03:01:DA,-90,3.200,2.000
1785931323073,ANCHOR_03,52:06:26:03:01:DA,-89,3.200,2.000
1785931323124,ANCHOR_02,52:06:26:03:01:DA,-88,3.200,2.000
1785931323181,ANCHOR_03,52:06:26:03:01:DA,-88,3.200,2.000
1785931323995,ANCHOR_01,52:06:26:03:01:DA,-91,3.200,2.000
1785931324819,ANCHOR_02,52:06:26:03:01:DA,-87,3.200,2.000
1785931325140,ANCHOR_01,52:06:26:03:01:DA,-91,3.200,2.000
1785931328970,ANCHOR_03,52:06:26:03:01:DA,-89,3.200,2.000
1785931329506,ANCHOR_02,52:06:26:03:01:DA,-87,3.200,2.000
1785931329564,ANCHOR_02,52:06:26:03:01:DA,-87,3.200,2.000
1785931330029,ANCHOR_01,52:06:26:03:01:DA,-90,3.200,2.000
1785931333036,ANCHOR_03,52:06:26:03:01:DA,-89,3.200,2.000
1785931333367,ANCHOR_03,52:06:26:03:01:DA,-89,3.200,2.000
1785931333579,ANCHOR_02,52:06:26:03:01:DA,-88,3.200,2.000
1785931333832,ANCHOR_01,52:06:26:03:01:DA,-90,3.200,2.000
1785931333897,ANCHOR_03,52:06:26:03:01:DA,-89,3.200,2.000
1785931333992,ANCHOR_02,52:06:26:03:01:DA,-88,3.200,2.000
1785931334112,ANCHOR_02,52:06:26:03:01:DA,-87,3.200,2.000
1785931334112,ANCHOR_01,52:06:26:03:01:DA,-91,3.200,2.000
1785931334235,ANCHOR_03,52:06:26:03:01:DA,-89,3.200,2.000
1785931334280,ANCHOR_01,52:06:26:03:01:DA,-91,3.200,2.000
1785931334282,ANCHOR_02,52:06:26:03:01:DA,-87,3.200,2.000
1785931334498,ANCHOR_01,52:06:26:03:01:DA,-90,3.200,2.000
1785931334747,ANCHOR_03,52:06:26:03:01:DA,-90,3.200,2.000
1785931334750,ANCHOR_03,52:06:26:03:01:DA,-89,3.200,2.000
1785931334893,ANCHOR_01,52:06:26:03:01:DA,-91,3.200,2.000
1785931334908,ANCHOR_02,52:06:26:03:01:DA,-87,3.200,2.000
1785931335098,ANCHOR_03,52:06:26:03:01:DA,-89,3.200,2.000
1785931335216,ANCHOR_01,52:06:26:03:01:DA,-90,3.200,2.000
1785931335336,ANCHOR_02,52:06:26:03:01:DA,-87,3.200,2.000
1785931335419,ANCHOR_03,52:06:26:03:01:DA,-89,3.200,2.000
1785931335498,ANCHOR_01,52:06:26:03:01:DA,-91,3.200,2.000
1785931335680,ANCHOR_02,52:06:26:03:01:DA,-87,3.200,2.000
1785931335865,ANCHOR_03,52:06:26:03:01:DA,-93,3.200,0.677
1785931335867,ANCHOR_03,52:06:26:03:01:DA,-90,3.200,2.000
1785931335978,ANCHOR_01,52:06:26:03:01:DA,-92,3.200,2.000
1785931336031,ANCHOR_02,52:06:26:03:01:DA,-87,3.200,2.000
1785931336196,ANCHOR_03,52:06:26:03:01:DA,-89,3.200,2.000
1785931336289,ANCHOR_02,52:06:26:03:01:DA,-87,3.200,2.000
1785931336386,ANCHOR_01,52:06:26:03:01:DA,-90,3.200,2.000
1785931336465,ANCHOR_03,52:06:26:03:01:DA,-89,3.200,2.000
1785931336553,ANCHOR_02,52:06:26:03:01:DA,-87,3.200,2.000
1785931336555,ANCHOR_01,52:06:26:03:01:DA,-91,3.200,2.000
1785931336628,ANCHOR_01,52:06:26:03:01:DA,-91,3.200,1.965
1785931336725,ANCHOR_03,52:06:26:03:01:DA,-89,3.200,1.965
1785931336902,ANCHOR_02,52:06:26:03:01:DA,-87,3.200,1.965
1785931336902,ANCHOR_03,52:06:26:03:01:DA,-89,3.200,1.836
1785931336993,ANCHOR_02,52:06:26:03:01:DA,-86,3.200,1.836
1785931337038,ANCHOR_01,52:06:26:03:01:DA,-91,3.200,1.836
1785931337554,ANCHOR_02,52:06:26:03:01:DA,-85,3.200,1.595
1785931337783,ANCHOR_01,52:06:26:03:01:DA,-91,3.200,1.595
1785931338178,ANCHOR_03,52:06:26:03:01:DA,-91,3.200,1.595
1785931338431,ANCHOR_02,52:06:26:03:01:DA,-84,3.200,1.295
1785931339353,ANCHOR_01,52:06:26:03:01:DA,-89,3.200,1.295
1785931342952,ANCHOR_03,52:06:26:03:01:DA,-91,3.200,1.295
1785931343772,ANCHOR_01,52:06:26:03:01:DA,-89,3.200,0.944
1785931349409,ANCHOR_02,52:06:26:03:01:DA,-84,3.200,0.944
1785931349613,ANCHOR_03,52:06:26:03:01:DA,-92,3.200,0.944
1785931349981,ANCHOR_02,52:06:26:03:01:DA,-83,3.200,0.677
1785931349972,ANCHOR_01,52:06:26:03:01:DA,-88,3.200,0.677
1785931350033,ANCHOR_03,52:06:26:03:01:DA,-93,3.200,0.508
1785931350093,ANCHOR_02,52:06:26:03:01:DA,-83,3.200,0.508
1785931350100,ANCHOR_01,52:06:26:03:01:DA,-90,3.200,0.508
1785931350334,ANCHOR_01,52:06:26:03:01:DA,-90,3.200,0.427
1785931350404,ANCHOR_03,52:06:26:03:01:DA,-93,3.200,0.427
1785931350447,ANCHOR_02,52:06:26:03:01:DA,-83,3.200,0.427
1785931350707,ANCHOR_03,52:06:26:03:01:DA,-93,3.200,0.425
1785931350880,ANCHOR_02,52:06:26:03:01:DA,-82,3.200,0.425
1785931350886,ANCHOR_01,52:06:26:03:01:DA,-90,3.200,0.425
1785931350941,ANCHOR_03,52:06:26:03:01:DA,-93,3.200,0.425
1785931351504,ANCHOR_02,52:06:26:03:01:DA,-83,3.200,0.425
1785931351582,ANCHOR_01,52:06:26:03:01:DA,-89,3.200,0.425
1785931351613,ANCHOR_03,52:06:26:03:01:DA,-94,3.200,0.425
1785931352023,ANCHOR_02,52:06:26:03:01:DA,-83,3.200,0.425
1785931352063,ANCHOR_01,52:06:26:03:01:DA,-89,3.200,0.425
1785931352063,ANCHOR_03,52:06:26:03:01:DA,-94,3.200,0.425
1785931352228,ANCHOR_02,52:06:26:03:01:DA,-83,3.200,0.518
1785931352309,ANCHOR_03,52:06:26:03:01:DA,-93,3.200,0.425
1785931352385,ANCHOR_01,52:06:26:03:01:DA,-90,3.200,0.425
1785931352420,ANCHOR_02,52:06:26:03:01:DA,-84,3.200,0.425
1785931352562,ANCHOR_01,52:06:26:03:01:DA,-90,3.200,0.425
1785931352870,ANCHOR_02,52:06:26:03:01:DA,-84,3.200,0.425
1785931352870,ANCHOR_03,52:06:26:03:01:DA,-93,3.200,0.425
1785931352903,ANCHOR_02,52:06:26:03:01:DA,-83,3.200,0.425
1785931352964,ANCHOR_01,52:06:26:03:01:DA,-90,3.200,0.425
1785931352965,ANCHOR_02,52:06:26:03:01:DA,-83,3.200,0.425
1785931353117,ANCHOR_03,52:06:26:03:01:DA,-93,3.200,0.425
1785931353120,ANCHOR_01,52:06:26:03:01:DA,-90,3.200,0.425
1785931353214,ANCHOR_01,52:06:26:03:01:DA,-90,3.200,0.432
1785931353221,ANCHOR_03,52:06:26:03:01:DA,-93,3.200,0.432
1785931353440,ANCHOR_01,52:06:26:03:01:DA,-89,3.200,0.518
1785931353421,ANCHOR_02,52:06:26:03:01:DA,-83,3.200,0.432
1785931354200,ANCHOR_03,52:06:26:03:01:DA,-94,3.200,0.518
1785931354465,ANCHOR_02,52:06:26:03:01:DA,-84,3.200,0.701
1785931354763,ANCHOR_01,52:06:26:03:01:DA,-90,3.200,0.701
1785931355623,ANCHOR_03,52:06:26:03:01:DA,-92,3.200,0.701
1785931358846,ANCHOR_01,52:06:26:03:01:DA,-90,3.200,0.973
1785931359006,ANCHOR_02,52:06:26:03:01:DA,-83,3.200,0.973
1785931359246,ANCHOR_03,52:06:26:03:01:DA,-92,3.200,0.973
1785931363333,ANCHOR_01,52:06:26:03:01:DA,-90,3.200,1.276
1785931363459,ANCHOR_02,52:06:26:03:01:DA,-86,3.200,1.276
1785931363467,ANCHOR_03,52:06:26:03:01:DA,-91,3.200,1.276
1785931363588,ANCHOR_01,52:06:26:03:01:DA,-90,3.200,1.579
1785931363621,ANCHOR_02,52:06:26:03:01:DA,-85,3.200,1.579
1785931363743,ANCHOR_03,52:06:26:03:01:DA,-90,3.200,1.579
1785931363807,ANCHOR_01,52:06:26:03:01:DA,-90,3.200,1.903
1785931363854,ANCHOR_02,52:06:26:03:01:DA,-87,3.200,1.903
1785931363914,ANCHOR_03,52:06:26:03:01:DA,-89,3.200,1.903
1785931363996,ANCHOR_02,52:06:26:03:01:DA,-88,3.200,2.198
1785931364029,ANCHOR_01,52:06:26:03:01:DA,-91,3.200,2.198
1785931364101,ANCHOR_03,52:06:26:03:01:DA,-88,3.200,2.198
1785931364104,ANCHOR_03,52:06:26:03:01:DA,-87,3.200,2.428
1785931364318,ANCHOR_02,52:06:26:03:01:DA,-88,3.200,2.428
1785931364356,ANCHOR_01,52:06:26:03:01:DA,-92,3.200,2.428
1785931364363,ANCHOR_03,52:06:26:03:01:DA,-87,3.200,2.556
1785931364419,ANCHOR_02,52:06:26:03:01:DA,-88,3.200,2.556
1785931364545,ANCHOR_01,52:06:26:03:01:DA,-92,3.200,2.556
1785931364609,ANCHOR_02,52:06:26:03:01:DA,-89,3.200,2.615
1785931364777,ANCHOR_01,52:06:26:03:01:DA,-91,3.200,2.615
1785931364777,ANCHOR_03,52:06:26:03:01:DA,-86,3.200,2.615
1785931364790,ANCHOR_02,52:06:26:03:01:DA,-90,3.200,2.757
1785931364850,ANCHOR_03,52:06:26:03:01:DA,-86,3.200,2.757
1785931364883,ANCHOR_01,52:06:26:03:01:DA,-92,3.200,2.990
1785931364889,ANCHOR_02,52:06:26:03:01:DA,-90,3.200,2.990
1785931364969,ANCHOR_03,52:06:26:03:01:DA,-85,3.200,2.990
1785931364977,ANCHOR_02,52:06:26:03:01:DA,-91,3.200,3.239
1785931365220,ANCHOR_03,52:06:26:03:01:DA,-84,3.200,3.239
1785931365242,ANCHOR_01,52:06:26:03:01:DA,-92,3.200,3.239
1785931365257,ANCHOR_02,52:06:26:03:01:DA,-91,3.200,3.386
1785931365300,ANCHOR_01,52:06:26:03:01:DA,-93,3.200,3.386
1785931365374,ANCHOR_03,52:06:26:03:01:DA,-83,3.200,3.386
1785931365382,ANCHOR_01,52:06:26:03:01:DA,-94,3.200,3.436
1785931365892,ANCHOR_03,52:06:26:03:01:DA,-83,3.200,3.436
1785931366075,ANCHOR_02,52:06:26:03:01:DA,-92,3.200,3.436
1785931366075,ANCHOR_01,52:06:26:03:01:DA,-93,3.200,3.436
1785931368417,ANCHOR_03,52:06:26:03:01:DA,-82,3.200,3.436
1785931368475,ANCHOR_02,52:06:26:03:01:DA,-92,3.200,3.436
1785931368631,ANCHOR_02,52:06:26:03:01:DA,-92,3.200,3.436
1785931370502,ANCHOR_03,52:06:26:03:01:DA,-83,3.200,3.436
1785931370793,ANCHOR_01,52:06:26:03:01:DA,-93,3.200,3.436
1785931370892,ANCHOR_02,52:06:26:03:01:DA,-91,3.200,3.436
1785931370915,ANCHOR_03,52:06:26:03:01:DA,-82,3.200,3.436
1785931371005,ANCHOR_01,52:06:26:03:01:DA,-94,3.200,3.436
1785931371009,ANCHOR_01,52:06:26:03:01:DA,-94,3.200,3.436
1785931371043,ANCHOR_02,52:06:26:03:01:DA,-92,3.200,3.436
1785931371131,ANCHOR_03,52:06:26:03:01:DA,-82,3.200,3.436
1785931371131,ANCHOR_01,52:06:26:03:01:DA,-94,3.190,3.436
1785931371140,ANCHOR_03,52:06:26:03:01:DA,-83,3.190,3.436
1785931371226,ANCHOR_02,52:06:26:03:01:DA,-91,3.190,3.436
1785931371242,ANCHOR_03,52:06:26:03:01:DA,-82,3.098,3.436
1785931371319,ANCHOR_01,52:06:26:03:01:DA,-93,3.098,3.436
1785931371375,ANCHOR_02,52:06:26:03:01:DA,-91,3.098,3.436
1785931371439,ANCHOR_03,52:06:26:03:01:DA,-82,2.893,3.436
1785931371479,ANCHOR_02,52:06:26:03:01:DA,-92,2.893,3.436
1785931371548,ANCHOR_01,52:06:26:03:01:DA,-92,2.893,3.436
1785931371600,ANCHOR_02,52:06:26:03:01:DA,-92,2.622,3.436
1785931371665,ANCHOR_03,52:06:26:03:01:DA,-81,2.622,3.436
1785931371697,ANCHOR_01,52:06:26:03:01:DA,-99,2.622,3.436
1785931371735,ANCHOR_01,52:06:26:03:01:DA,-98,2.394,3.436
1785931371805,ANCHOR_03,52:06:26:03:01:DA,-82,2.394,3.436
1785931371809,ANCHOR_02,52:06:26:03:01:DA,-93,2.394,3.436
1785931371870,ANCHOR_01,52:06:26:03:01:DA,-98,2.270,3.436
1785931371870,ANCHOR_02,52:06:26:03:01:DA,-92,2.270,3.436
1785931371875,ANCHOR_03,52:06:26:03:01:DA,-81,2.270,3.436
1785931371974,ANCHOR_01,52:06:26:03:01:DA,-99,2.246,3.436
1785931371955,ANCHOR_02,52:06:26:03:01:DA,-93,2.246,3.436
1785931372002,ANCHOR_03,52:06:26:03:01:DA,-82,2.246,3.436
1785931372116,ANCHOR_03,52:06:26:03:01:DA,-81,2.246,3.436
1785931372139,ANCHOR_02,52:06:26:03:01:DA,-92,2.246,3.436
1785931372178,ANCHOR_01,52:06:26:03:01:DA,-100,2.246,3.436
1785931372211,ANCHOR_03,52:06:26:03:01:DA,-82,2.246,3.436
1785931372242,ANCHOR_01,52:06:26:03:01:DA,-99,2.246,3.436
1785931372278,ANCHOR_02,52:06:26:03:01:DA,-93,2.246,3.436
1785931372667,ANCHOR_02,52:06:26:03:01:DA,-94,2.246,3.436
1785931372761,ANCHOR_03,52:06:26:03:01:DA,-82,2.246,3.436
1785931372825,ANCHOR_01,52:06:26:03:01:DA,-99,2.246,3.436
1785931372886,ANCHOR_02,52:06:26:03:01:DA,-93,2.246,3.436
1785931372885,ANCHOR_03,52:06:26:03:01:DA,-81,2.246,3.436
1785931373055,ANCHOR_01,52:06:26:03:01:DA,-98,2.246,3.436
1785931376848,ANCHOR_03,52:06:26:03:01:DA,-81,2.246,3.436
1785931376934,ANCHOR_01,52:06:26:03:01:DA,-99,2.246,3.436
1785931376994,ANCHOR_02,52:06:26:03:01:DA,-92,2.246,3.436
1785931377004,ANCHOR_02,52:06:26:03:01:DA,-92,2.246,3.436
1785931377192,ANCHOR_03,52:06:26:03:01:DA,-81,2.246,3.436
1785931377201,ANCHOR_01,52:06:26:03:01:DA,-99,2.246,3.436
1785931377264,ANCHOR_01,52:06:26:03:01:DA,-99,2.246,3.436
1785931377338,ANCHOR_02,52:06:26:03:01:DA,-92,2.246,3.436
1785931377349,ANCHOR_03,52:06:26:03:01:DA,-82,2.246,3.436
1785931377398,ANCHOR_03,52:06:26:03:01:DA,-81,2.246,3.436
1785931377447,ANCHOR_02,52:06:26:03:01:DA,-92,2.246,3.436
1785931377455,ANCHOR_02,52:06:26:03:01:DA,-92,2.246,3.436
1785931377506,ANCHOR_01,52:06:26:03:01:DA,-99,2.246,3.436
1785931377550,ANCHOR_03,52:06:26:03:01:DA,-82,2.246,3.436
1785931377651,ANCHOR_02,52:06:26:03:01:DA,-92,2.246,3.436
1785931377654,ANCHOR_01,52:06:26:03:01:DA,-101,2.246,3.436
1785931377712,ANCHOR_01,52:06:26:03:01:DA,-98,2.246,3.436
1785931377820,ANCHOR_02,52:06:26:03:01:DA,-92,2.246,3.436
1785931377876,ANCHOR_03,52:06:26:03:01:DA,-81,2.246,3.436
1785931377901,ANCHOR_03,52:06:26:03:01:DA,-82,2.246,3.436
1785931377934,ANCHOR_01,52:06:26:03:01:DA,-99,2.246,3.436
1785931377943,ANCHOR_02,52:06:26:03:01:DA,-92,2.246,3.436
1785931378048,ANCHOR_03,52:06:26:03:01:DA,-82,2.246,3.436
1785931378052,ANCHOR_01,52:06:26:03:01:DA,-99,2.246,3.436
1785931378086,ANCHOR_03,52:06:26:03:01:DA,-82,2.246,3.436
1785931378086,ANCHOR_02,52:06:26:03:01:DA,-92,2.246,3.436
1785931378115,ANCHOR_01,52:06:26:03:01:DA,-99,2.246,3.436
1785931378188,ANCHOR_03,52:06:26:03:01:DA,-81,2.246,3.436
1785931378293,ANCHOR_02,52:06:26:03:01:DA,-92,2.246,3.436
1785931378341,ANCHOR_01,52:06:26:03:01:DA,-98,2.246,3.436
1785931378383,ANCHOR_03,52:06:26:03:01:DA,-82,2.246,3.436
1785931378416,ANCHOR_01,52:06:26:03:01:DA,-99,2.246,3.436
1785931378422,ANCHOR_01,52:06:26:03:01:DA,-99,2.246,3.436
1785931378482,ANCHOR_02,52:06:26:03:01:DA,-93,2.246,3.436
1785931379017,ANCHOR_03,52:06:26:03:01:DA,-82,2.246,3.436
1785931379072,ANCHOR_02,52:06:26:03:01:DA,-92,2.246,3.436
1785931379111,ANCHOR_01,52:06:26:03:01:DA,-99,2.246,3.436
